0.27749999999999997,JEP 8003
0.27749999999999997,EOLID:206890
0.27749999999999997,EOLID:35530
0.27749999999999997,NARCINE TIMLEI 4..
0.27749999999999997,EOLID:2568183
0.27749999999999997,JSS 6
0.27749999999999997,AMNH 6084
0.27749999999999997,USNM PAL 57490
0.27749999999999997,EOLID:19421
0.27749999999999997,EOLID:11060416
0.27749999999999997,VIL 1972
0.27749999999999997,EOLID:17798
0.27749999999999997,FMNH PF 7445
0.27749999999999997,AMNH in 1928
0.27749999999999997,EOLID:25221
0.27749999999999997,EOLID:10717620
0.27749999999999997,EOLID:795280
0.27749999999999997,DULES MARGINATUS 2
0.27749999999999997,EOLID:34884
0.27749999999999997,FMNH 128950
0.27749999999999997,CYBIUM KUHLIL 3
0.27749999999999997,EOLID:23997
0.27749999999999997,EOLID:11028190
0.27749999999999997,EOLID:57673
0.27749999999999997,AMNH FARB 21786
0.27749999999999997,ZIN 91190
0.27749999999999997,USNM 4822
0.27749999999999997,USNM 170272
0.27749999999999997,FMNH PR 1821
0.27749999999999997,EOLID:14233
0.27749999999999997,EOLID:994403
0.27749999999999997,MBI 373
0.27749999999999997,EOLID:4454839
0.27749999999999997,CONABIO 1999
0.27749999999999997,SCLENA MILES 6
0.27749999999999997,EOLID:99524
0.27749999999999997,AMNH 11892
0.27749999999999997,FMNH 11053
0.27749999999999997,FMNH PF 3895
0.27749999999999997,HDR 2.3.0
0.27749999999999997,FMNH Me 881
0.27749999999999997,EOLID:213566
0.27749999999999997,AMNH 27631
0.27749999999999997,EOLID:2660064
0.27749999999999997,AMNH 4991
0.27749999999999997,USNM 369
0.27749999999999997,APEX 10
0.27749999999999997,AMNH 5753
0.27749999999999997,FMNH Me 1442
0.27749999999999997,EOLID:11030987
0.27749999999999997,EOLID:103397
0.27749999999999997,EOLID:92792
0.27749999999999997,GROUP 25
0.27749999999999997,USNM 573675
0.27749999999999997,GRAY 1849
0.27749999999999997,BARCA 3
0.27749999999999997,USNM PAL 60090
0.27749999999999997,EOLID:205203
0.27749999999999997,EOLID:25741
0.27749999999999997," *(many)http://bins.boldsystems.org/index.php/Public_RecordView?processid=MHMYD1908-09"
0.27749999999999997,EOLID:11117140
0.27749999999999997,FMNH 82165
0.27749999999999997,EOLID:24590
0.27749999999999997,EOLID:28347
0.27749999999999997,EOLID:11519300
0.27749999999999997,PLICATA GROUP 103
0.27749999999999997,USNM 160414
0.27749999999999997,EOLID:92962
0.27749999999999997,EOLID:11067161
0.27749999999999997,AMNH 6553
0.27749999999999997,MGNP 2438
0.27749999999999997,AMNH 7651
0.27749999999999997,USNM 60292
0.27749999999999997,MCZ 161735
0.27749999999999997,FMNH 9271
0.27749999999999997,FMNH PP 29326
0.27749999999999997,EOLID:13271618
0.27749999999999997,AMNH 8465
0.27749999999999997,FMNH 33449
0.27749999999999997,EOLID:4616531
0.27749999999999997,USNM 73917
0.27749999999999997,EOLID:25825
0.27749999999999997,EOLID:57619
0.27749999999999997,HISPIDUS 3
0.27749999999999997,EOLID:24994
0.27749999999999997,EOLID:9076208
0.27749999999999997,EOLID:10720951
0.27749999999999997,USA 50
0.27749999999999997,USNM 413715
0.27749999999999997,MCZ 1503
0.27749999999999997,AMNH 70928
0.27749999999999997,EOLID:26260
0.27749999999999997,USNM 696802
0.27749999999999997,CHLAMYS 209
0.27749999999999997,USNM 99068
0.27749999999999997,EOLID:57754
0.27749999999999997,ZIN 91205
0.27749999999999997,MCZ 50690
0.27749999999999997,EOLID:211723
0.27749999999999997,EOLID:13798
0.27749999999999997,AMNH 143783
0.27749999999999997,EOLID:4324581
0.27749999999999997,AMNH 5664
0.27749999999999997,AMNH 4550
0.27749999999999997,EOLID:218749
0.27749999999999997,EOLID:4749399
0.27749999999999997,EOLID:1019146
0.27749999999999997,EOLID:13075794
0.27749999999999997,EOLID:23913
0.27749999999999997,NGMC 2127
0.27749999999999997,AMNH 7136
0.27749999999999997,AMNH 17532
0.27749999999999997,VIT .
0.27749999999999997,SIGMA 7
0.27749999999999997,EOLID:85152
0.27749999999999997,USNM 894281
0.27749999999999997,EOLID:592668
0.27749999999999997,CCCLXXI .
0.27749999999999997,EOLID:23706
0.27749999999999997,FMNH 41501
0.27749999999999997,EOLID:13249108
0.27749999999999997,USNM 160302
0.27749999999999997,AMNH 6177
0.27749999999999997,MCZ 155851
0.27749999999999997,EOLID:4262530
0.27749999999999997,USNM 859318
0.27749999999999997,EOLID:10719936
0.27749999999999997,FMNH PP 43943
0.27749999999999997,EOLID:35263
0.27749999999999997,EOLID:19745524
0.27749999999999997,EOLID:10732153
0.27749999999999997,EOLID:36945
0.27749999999999997,EOLID:11519208
0.27749999999999997,USNM 859314
0.27749999999999997,EOLID:43724
0.27749999999999997,BMNH 1940.2.20.32
0.27749999999999997,AMNH 0044
0.27749999999999997,SNM 181179
0.27749999999999997,USNM 25658
0.27749999999999997,EOLID:212199
0.27749999999999997,ACUTUS 4
0.27749999999999997,EOLID:58242
0.27749999999999997,ARMATUS 3
0.27749999999999997,EOLID:15003
0.27749999999999997,USNM 404722
0.27749999999999997,EOLID:2870106
